transaction_id,hour_of_day,distance_from_home_km,distance_from_last_txn_km,card_present,amount,merchant_category,is_fraud
TXN100485,11,22.58,4.37,1,63.39,restaurant,0
TXN100486,21,27.12,3.57,0,18.52,grocery,0
TXN100487,8,16.6,1.38,1,75.93,restaurant,0
TXN100488,15,6.79,2.21,1,66.09,travel,0
TXN100489,18,8.74,2.1,1,27.92,entertainment,0
TXN100490,23,8.43,1.7,1,10.18,grocery,0
TXN100491,12,5.8,4.81,1,67.4,gas_station,0
TXN100492,10,5.51,2.1,1,15.2,grocery,0
TXN100493,5,44.21,34.79,0,127.85,online_retail,1
TXN100494,8,7.67,13.84,1,13.77,grocery,0
TXN100495,11,0.46,10.97,0,32.0,electronics,0
TXN100496,15,11.23,0.38,0,22.97,pharmacy,0
TXN100497,0,71.56,1.44,0,24.49,restaurant,1
TXN100498,17,6.34,0.78,0,92.09,entertainment,0
TXN100499,11,9.0,13.48,1,120.16,electronics,0
TXN100500,20,2.83,4.11,1,66.05,gas_station,0
TXN100501,23,38.75,13.24,1,64.5,gas_station,0
TXN100502,22,2.02,8.07,1,48.92,entertainment,0
TXN100503,12,15.08,0.89,1,45.95,entertainment,0
TXN100504,12,5.78,3.15,0,100.25,online_retail,0
TXN100505,20,0.92,0.54,1,110.76,grocery,0
TXN100506,16,5.33,1.77,1,85.58,grocery,0
TXN100507,18,3.13,0.83,1,44.2,gas_station,0
TXN100508,4,5.82,8.66,1,47.5,electronics,0
TXN100509,16,0.87,2.99,1,86.29,entertainment,0
TXN100510,9,1.03,6.32,0,122.54,grocery,0
TXN100511,17,12.22,2.39,0,62.21,grocery,0
TXN100512,7,11.42,7.16,0,99.9,gas_station,0
TXN100513,18,12.35,0.83,1,97.88,grocery,0
TXN100514,17,2.25,2.13,1,49.23,entertainment,0
TXN100515,14,10.48,5.46,0,32.28,restaurant,0
TXN100516,20,12.2,5.81,1,43.97,electronics,0
TXN100517,13,2.02,15.82,1,33.35,travel,0
TXN100518,19,16.97,0.24,1,26.28,gas_station,0
TXN100519,15,7.37,2.98,1,61.86,gas_station,0
TXN100520,10,11.66,8.05,1,85.4,online_retail,0
TXN100521,8,1.5,10.68,0,36.29,electronics,0
TXN100522,18,7.1,2.92,0,102.02,gas_station,0
TXN100523,12,9.79,12.62,1,48.02,grocery,0
TXN100524,15,6.99,3.91,0,59.71,grocery,0
TXN100525,9,1.98,1.3,1,27.44,grocery,0
TXN100526,18,4.36,2.14,1,116.07,online_retail,0
TXN100527,8,0.92,2.14,1,35.06,gas_station,0
TXN100528,16,0.33,2.58,1,53.58,electronics,0
TXN100529,11,17.63,12.13,1,38.99,online_retail,0
TXN100530,17,28.53,6.58,1,16.09,grocery,0
TXN100531,10,56.42,65.39,0,99.46,electronics,1
TXN100532,9,7.54,6.65,1,20.22,grocery,0
TXN100533,16,14.02,2.08,1,172.72,electronics,0
TXN100534,23,4.11,8.84,0,36.62,grocery,0
TXN100535,12,0.28,11.84,0,29.04,restaurant,0
TXN100536,21,11.21,2.51,0,94.71,online_retail,0
TXN100537,11,4.71,1.52,1,26.2,restaurant,0
TXN100538,14,7.63,3.72,1,48.09,gas_station,0
TXN100539,4,2.15,1.93,0,128.69,gas_station,0
TXN100540,0,33.9,34.44,0,95.81,online_retail,1
TXN100541,4,4.27,0.54,0,97.96,gas_station,0
TXN100542,11,4.77,9.32,1,23.78,grocery,0
TXN100543,23,0.73,1.68,0,9.96,grocery,0
TXN100544,10,0.39,1.15,1,122.7,grocery,0
TXN100545,14,4.77,12.55,1,97.39,electronics,0
TXN100546,17,1.55,7.85,1,62.62,restaurant,0
TXN100547,5,10.36,0.61,1,31.12,grocery,0
TXN100548,15,6.35,4.68,1,15.52,gas_station,0
TXN100549,22,5.73,9.53,1,42.26,gas_station,0
TXN100550,14,3.3,6.07,1,60.38,gas_station,0
TXN100551,12,1.56,0.78,1,65.07,grocery,0
TXN100552,16,7.71,0.46,1,11.24,grocery,0
TXN100553,14,5.72,2.18,1,48.87,electronics,0
TXN100554,10,1.39,3.53,1,9.84,gas_station,0
TXN100555,10,2.7,2.11,1,25.86,online_retail,0
TXN100556,14,1.29,0.26,0,59.97,gas_station,0
TXN100557,17,3.39,3.24,1,25.79,entertainment,0
TXN100558,14,1.59,1.66,1,83.07,entertainment,0
TXN100559,12,3.57,1.34,0,82.35,grocery,0
TXN100560,15,10.0,3.22,1,20.12,gas_station,0
TXN100561,20,3.49,0.83,1,77.33,electronics,0
TXN100562,10,10.94,6.36,0,129.59,grocery,0
TXN100563,19,0.46,17.64,1,64.29,online_retail,0
TXN100564,20,9.04,4.02,0,121.52,gas_station,0
TXN100565,13,33.78,4.44,1,29.7,entertainment,0
TXN100566,17,3.75,5.1,1,16.98,grocery,0
TXN100567,4,0.59,1.11,1,70.22,grocery,0
TXN100568,7,13.87,3.47,1,48.57,pharmacy,0
TXN100569,15,25.97,7.16,1,85.36,gas_station,0
TXN100570,18,5.88,0.18,1,35.06,grocery,0
TXN100571,8,0.12,12.98,1,63.77,gas_station,0
TXN100572,14,5.13,15.46,1,66.88,online_retail,0
TXN100573,16,10.5,0.22,1,7.86,grocery,0
TXN100574,16,0.15,1.31,0,95.56,grocery,0
TXN100575,18,7.49,0.16,1,145.15,entertainment,0
TXN100576,9,12.93,2.02,1,45.97,online_retail,0
TXN100577,11,13.2,0.11,0,44.88,grocery,0
TXN100578,11,27.47,8.84,1,45.49,travel,0
TXN100579,7,1.18,2.63,1,93.25,gas_station,0
TXN100580,12,1.47,2.62,1,40.35,electronics,0
TXN100581,9,4.78,1.97,1,61.26,gas_station,0
TXN100582,17,17.66,7.7,1,58.0,grocery,0
TXN100583,23,2.65,3.86,1,70.71,online_retail,0
TXN100584,13,12.85,6.51,1,85.21,restaurant,0
TXN100585,12,7.54,2.75,0,55.62,gas_station,0
TXN100586,12,0.6,0.19,0,21.05,online_retail,0
TXN100587,9,6.84,2.69,1,118.19,online_retail,0
TXN100588,13,1.0,12.39,1,34.76,grocery,0
TXN100589,20,24.51,0.38,1,131.6,grocery,0
TXN100590,0,77.17,3.75,0,406.82,pharmacy,1
TXN100591,14,11.89,2.93,0,41.64,electronics,0
TXN100592,19,23.37,1.89,1,40.85,grocery,0
TXN100593,23,5.82,11.0,0,64.19,grocery,0
TXN100594,17,0.1,7.52,1,88.36,gas_station,0
TXN100595,12,1.2,7.5,1,13.3,online_retail,0
TXN100596,16,1.58,6.61,1,22.87,electronics,0
TXN100597,11,2.87,1.12,0,108.35,entertainment,0
TXN100598,19,5.01,3.96,0,113.38,grocery,0
TXN100599,17,1.34,0.92,0,225.94,grocery,0
TXN100600,10,11.12,0.28,0,48.91,grocery,0
TXN100601,15,3.76,7.37,1,112.75,grocery,0
TXN100602,16,11.57,1.13,0,53.45,entertainment,0
TXN100603,17,9.52,1.12,1,27.85,electronics,0
TXN100604,17,8.42,8.53,1,4.1,gas_station,0
TXN100605,13,2.32,5.99,1,11.71,grocery,0
TXN100606,18,6.79,5.64,1,87.95,grocery,0
TXN100607,22,0.49,6.12,1,166.68,online_retail,0
TXN100608,21,4.74,3.08,1,63.38,grocery,0
TXN100609,14,20.42,1.19,1,7.14,electronics,0
TXN100610,11,2.18,0.02,1,11.3,online_retail,0
TXN100611,12,17.0,6.52,1,112.41,restaurant,0
TXN100612,10,4.71,6.61,1,90.41,gas_station,0
TXN100613,13,5.45,3.11,1,50.0,restaurant,0
TXN100614,23,0.02,0.43,1,85.35,online_retail,0
TXN100615,4,1.26,9.0,0,17.72,electronics,0
TXN100616,18,7.78,4.96,0,20.74,online_retail,0
TXN100617,13,2.73,10.16,1,127.87,online_retail,0
TXN100618,15,17.67,12.15,0,24.04,online_retail,0
TXN100619,17,8.33,3.51,0,92.71,electronics,0
TXN100620,17,12.27,8.13,1,53.15,gas_station,0
TXN100621,13,1.58,9.65,1,82.94,gas_station,0
TXN100622,7,4.93,5.34,1,11.61,grocery,0
TXN100623,9,22.46,6.36,1,31.41,gas_station,0
TXN100624,12,8.65,12.51,0,97.14,grocery,0
TXN100625,12,7.57,9.31,0,230.27,gas_station,0
TXN100626,3,3.69,1.61,0,144.51,gas_station,0
TXN100627,11,0.77,1.39,1,164.14,online_retail,0
TXN100628,14,7.18,3.6,0,14.26,grocery,0
TXN100629,17,0.22,5.7,1,61.8,restaurant,0
TXN100630,10,11.71,2.99,1,56.4,pharmacy,0
TXN100631,15,5.95,4.1,1,95.39,grocery,0
TXN100632,17,2.76,12.96,1,152.4,grocery,0
TXN100633,13,20.16,3.34,1,29.94,restaurant,0
TXN100634,21,5.51,2.35,1,50.66,pharmacy,0
TXN100635,19,15.47,2.22,1,41.37,grocery,0
TXN100636,8,10.63,1.01,1,102.54,grocery,0
TXN100637,21,6.53,5.5,1,16.89,electronics,0
TXN100638,6,2.63,0.23,1,22.76,entertainment,0
TXN100639,10,7.66,0.55,0,114.45,restaurant,0
TXN100640,10,7.41,3.77,0,86.5,restaurant,0
TXN100641,3,5.91,5.59,1,73.53,online_retail,0
TXN100642,8,1.65,2.94,1,97.82,electronics,0
TXN100643,13,0.9,4.28,0,127.54,online_retail,0
TXN100644,15,2.6,1.53,0,28.76,travel,0
TXN100645,8,34.13,0.47,1,156.46,online_retail,0
TXN100646,14,10.15,3.47,1,64.78,online_retail,0
TXN100647,11,1.9,1.22,1,82.68,pharmacy,0
TXN100648,12,1.68,2.86,1,34.54,travel,0
TXN100649,3,30.96,9.71,1,28.82,grocery,0
TXN100650,16,0.72,14.67,1,21.85,grocery,0
TXN100651,9,2.7,2.37,0,55.14,restaurant,0
TXN100652,11,5.86,3.58,1,31.57,restaurant,0
TXN100653,23,7.01,9.08,1,20.96,travel,0
TXN100654,11,13.05,15.73,1,62.27,online_retail,0
TXN100655,17,5.08,9.85,1,95.82,grocery,0
TXN100656,15,5.65,3.33,1,28.43,restaurant,0
TXN100657,19,4.63,1.2,1,69.51,online_retail,0
TXN100658,15,6.04,11.83,1,5.27,online_retail,0
TXN100659,7,3.71,2.98,1,39.6,gas_station,0
TXN100660,9,6.67,5.55,1,11.63,grocery,0
TXN100661,9,9.57,4.75,1,37.0,travel,0
TXN100662,12,3.01,3.57,1,63.77,grocery,0
TXN100663,17,0.97,8.84,1,41.08,online_retail,0
TXN100664,21,2.05,2.62,1,97.52,travel,0
TXN100665,14,11.42,4.57,0,67.42,gas_station,0
TXN100666,11,7.26,1.08,1,41.58,travel,0
TXN100667,20,1.98,0.3,0,3.51,gas_station,0
TXN100668,0,5.57,10.06,0,30.76,electronics,1
TXN100669,16,8.79,4.02,0,55.25,electronics,0
TXN100670,12,24.32,2.12,1,52.34,gas_station,0
TXN100671,14,5.51,2.23,1,83.81,online_retail,0
TXN100672,14,5.41,6.47,1,80.51,grocery,0
TXN100673,15,5.02,1.26,0,91.68,grocery,0
TXN100674,10,9.77,1.38,1,110.61,electronics,0
TXN100675,20,3.46,1.21,1,9.67,gas_station,0
TXN100676,12,0.46,16.21,0,12.18,gas_station,0
TXN100677,18,1.05,3.65,0,168.49,gas_station,0
TXN100678,11,1.11,13.22,1,61.06,gas_station,0
TXN100679,9,7.28,25.02,0,34.2,gas_station,0
TXN100680,20,0.31,4.65,1,126.23,electronics,0
TXN100681,3,5.34,0.02,1,8.54,grocery,0
TXN100682,13,13.3,0.55,0,143.13,grocery,0
TXN100683,10,56.44,1.75,1,75.18,travel,0
TXN100684,13,1.6,0.77,1,39.45,entertainment,0
TXN100685,19,17.43,0.05,1,47.99,grocery,0
TXN100686,10,2.72,2.05,1,5.51,gas_station,0
TXN100687,16,1.07,1.6,1,53.08,restaurant,0
TXN100688,12,5.72,19.37,1,91.1,gas_station,0
TXN100689,13,4.9,8.79,1,103.59,restaurant,0
TXN100690,19,6.98,4.76,0,33.9,online_retail,0
TXN100691,11,16.09,0.34,0,47.13,grocery,0
TXN100692,10,0.95,8.12,1,58.62,gas_station,0
TXN100693,13,8.82,4.63,1,57.01,restaurant,0
TXN100694,18,1.1,1.36,1,61.95,entertainment,0
TXN100695,18,0.49,3.82,0,112.29,grocery,0
TXN100696,20,10.46,3.89,0,44.87,gas_station,0
TXN100697,23,1.07,3.95,1,192.83,grocery,0
TXN100698,12,0.67,11.62,1,17.46,entertainment,0
TXN100699,14,6.93,3.9,0,24.95,gas_station,0
TXN100700,12,1.29,12.28,1,45.64,online_retail,0
TXN100701,19,31.29,2.81,0,247.37,electronics,0
TXN100702,19,11.01,0.65,1,23.02,electronics,0
TXN100703,15,2.32,2.19,1,67.17,entertainment,0
TXN100704,17,24.59,10.15,1,30.93,grocery,0
TXN100705,15,10.5,1.46,1,14.46,online_retail,0
TXN100706,15,8.72,14.23,0,24.18,grocery,0
TXN100707,14,3.56,3.84,1,231.44,restaurant,0
TXN100708,11,6.05,0.27,0,34.13,gas_station,0
TXN100709,16,20.91,0.19,1,200.09,gas_station,0
TXN100710,17,2.76,2.5,1,65.57,entertainment,0
TXN100711,18,1.41,1.1,1,37.41,travel,0
TXN100712,21,3.59,5.5,1,93.21,entertainment,0
TXN100713,12,15.2,0.68,1,26.97,online_retail,0
TXN100714,10,13.8,7.33,1,83.84,electronics,0
TXN100715,19,10.4,9.47,1,125.47,entertainment,0
TXN100716,11,4.75,12.17,1,53.4,gas_station,0
TXN100717,17,18.04,5.78,1,20.73,online_retail,0
TXN100718,6,43.75,9.49,1,43.28,travel,0
TXN100719,21,9.39,11.26,0,26.56,gas_station,0
TXN100720,5,9.22,1.41,1,53.64,online_retail,0
TXN100721,9,3.14,1.81,1,176.1,online_retail,0
TXN100722,11,0.95,1.21,0,105.91,restaurant,0
TXN100723,5,42.02,4.58,0,34.88,electronics,0
TXN100724,7,4.05,1.51,1,49.25,gas_station,0
TXN100725,14,22.74,1.11,1,76.29,gas_station,0
TXN100726,11,0.12,1.56,1,85.49,grocery,0
TXN100727,14,6.12,1.59,1,123.39,restaurant,0
TXN100728,11,11.03,3.17,0,90.97,grocery,0
TXN100729,11,7.03,20.79,1,41.33,online_retail,0
TXN100730,5,7.75,7.19,1,254.18,electronics,0
TXN100731,23,20.79,1.72,1,32.93,grocery,0
TXN100732,8,0.53,6.68,1,224.39,online_retail,0
TXN100733,10,4.73,8.21,1,22.77,restaurant,0
TXN100734,10,1.8,5.27,1,42.88,gas_station,0
TXN100735,11,11.76,2.41,1,40.05,grocery,0
TXN100736,13,0.55,9.26,1,57.27,online_retail,0
TXN100737,8,2.46,5.51,1,41.53,restaurant,0
TXN100738,21,3.42,5.54,1,44.38,online_retail,0
TXN100739,7,0.01,10.17,1,68.19,restaurant,0
TXN100740,14,9.01,1.43,1,81.06,entertainment,0
TXN100741,20,3.25,8.91,1,84.26,electronics,0
TXN100742,14,15.69,4.11,1,9.87,grocery,0
TXN100743,23,4.39,5.3,0,22.5,entertainment,0
TXN100744,9,0.61,8.1,1,102.76,online_retail,0
TXN100745,17,5.3,6.18,1,78.73,grocery,0
TXN100746,12,6.83,1.31,1,75.03,restaurant,0
TXN100747,23,10.99,6.24,1,68.93,restaurant,0
TXN100748,18,6.89,6.07,1,39.81,restaurant,0
TXN100749,10,1.36,3.04,1,82.61,grocery,0
TXN100750,17,3.36,5.51,0,49.56,restaurant,0
TXN100751,3,28.95,4.47,0,147.94,electronics,1
TXN100752,14,8.85,1.29,0,102.97,gas_station,0
TXN100753,12,1.76,3.58,1,47.0,online_retail,0
TXN100754,12,17.99,9.15,1,46.76,gas_station,0
TXN100755,9,0.49,9.71,0,51.75,grocery,0
TXN100756,11,1.65,11.16,1,145.19,gas_station,0
TXN100757,9,5.2,2.86,1,117.08,restaurant,0
TXN100758,9,3.1,33.05,0,147.81,online_retail,1
TXN100759,7,2.41,3.53,1,41.65,travel,0
TXN100760,16,11.32,0.55,1,66.86,grocery,0
TXN100761,4,38.0,4.36,1,152.22,pharmacy,1
TXN100762,4,1.53,0.24,1,37.14,gas_station,0
TXN100763,15,8.19,8.19,1,47.61,gas_station,0
TXN100764,14,4.47,11.02,1,75.92,grocery,0
TXN100765,9,2.02,1.48,1,63.76,electronics,0
TXN100766,6,13.79,2.51,0,33.51,grocery,0
TXN100767,4,66.67,43.6,0,132.6,travel,1
TXN100768,12,24.92,22.37,1,209.42,electronics,0
TXN100769,16,2.37,1.56,1,112.72,travel,0
TXN100770,12,4.63,1.37,0,6.85,gas_station,0
TXN100771,15,10.41,3.12,0,28.02,gas_station,0
TXN100772,23,24.87,10.18,1,147.95,grocery,0
TXN100773,14,2.83,0.04,1,43.25,grocery,0
TXN100774,6,21.82,7.96,1,51.21,restaurant,0
TXN100775,11,3.34,2.3,1,105.67,grocery,0
TXN100776,3,0.48,11.16,0,20.34,online_retail,0
TXN100777,11,1.64,2.99,1,164.35,grocery,0
TXN100778,6,12.81,3.89,1,40.53,entertainment,0
TXN100779,0,43.46,28.17,1,125.18,gas_station,1
TXN100780,16,15.63,2.73,1,83.55,online_retail,0
TXN100781,0,4.36,60.05,0,246.68,entertainment,1
TXN100782,13,1.42,5.84,1,37.14,online_retail,0
TXN100783,20,16.96,5.02,1,45.82,gas_station,0
TXN100784,10,2.94,29.28,1,70.52,gas_station,0
TXN100785,18,5.05,1.61,1,53.76,gas_station,0
TXN100786,14,16.19,3.99,1,67.89,electronics,0
TXN100787,15,1.32,0.93,1,130.79,electronics,0
TXN100788,11,7.74,0.86,1,41.35,grocery,0
TXN100789,15,3.29,0.52,1,57.11,grocery,0
TXN100790,23,0.06,12.22,1,131.45,restaurant,0
TXN100791,16,0.33,2.29,1,44.49,online_retail,0
TXN100792,12,9.48,9.51,1,64.71,entertainment,0
TXN100793,15,1.68,4.22,0,89.66,grocery,0
TXN100794,16,13.88,6.88,0,41.37,grocery,0
TXN100795,12,8.83,1.2,1,90.18,electronics,0
TXN100796,19,14.74,1.53,1,62.18,grocery,0
TXN100797,5,4.52,6.79,1,19.63,online_retail,0
TXN100798,18,11.5,0.13,1,56.87,online_retail,0
TXN100799,10,9.71,2.35,1,31.53,restaurant,0
TXN100800,6,2.32,20.19,0,107.49,restaurant,0
TXN100801,11,33.6,1.29,0,29.3,gas_station,0
TXN100802,11,1.02,1.07,0,61.59,pharmacy,0
TXN100803,13,2.24,1.67,1,194.6,grocery,0
TXN100804,19,14.45,1.94,1,34.71,gas_station,0
TXN100805,14,9.18,11.4,0,60.23,travel,0
TXN100806,10,2.9,0.88,1,29.23,restaurant,0
TXN100807,16,4.18,1.92,1,43.08,restaurant,0
TXN100808,14,2.66,0.36,1,63.02,grocery,0
TXN100809,12,11.35,1.98,1,98.95,online_retail,0
TXN100810,15,2.61,6.01,1,101.87,grocery,0
TXN100811,23,13.59,1.36,0,23.0,travel,0
TXN100812,17,10.27,5.51,1,100.7,electronics,0
TXN100813,18,8.25,1.82,1,11.52,grocery,0
TXN100814,16,33.51,1.28,1,33.8,gas_station,0
TXN100815,14,14.88,2.38,1,62.76,online_retail,0
TXN100816,10,11.46,0.4,1,33.06,restaurant,0
TXN100817,12,3.13,0.54,0,156.6,grocery,0
TXN100818,20,8.33,8.16,0,24.87,restaurant,0
TXN100819,18,5.12,4.19,0,30.05,grocery,0
TXN100820,16,0.96,0.21,1,99.94,grocery,0
TXN100821,5,6.25,7.31,1,58.83,electronics,0
TXN100822,9,8.35,3.48,1,91.82,restaurant,0
TXN100823,18,1.71,1.57,1,64.89,travel,0
TXN100824,1,50.14,120.97,0,103.83,electronics,1
TXN100825,13,16.76,5.64,1,65.23,travel,0
TXN100826,13,21.82,8.73,1,122.63,restaurant,0
TXN100827,16,29.77,2.96,1,28.22,grocery,0
TXN100828,16,47.71,7.99,1,46.59,gas_station,0
TXN100829,11,2.57,0.95,1,68.77,online_retail,0
TXN100830,17,19.34,8.69,1,58.36,gas_station,0
TXN100831,10,3.89,1.86,1,38.98,gas_station,0
TXN100832,5,2.41,7.94,1,97.54,online_retail,0
TXN100833,15,4.4,3.64,1,82.58,online_retail,0
TXN100834,14,12.75,5.88,1,21.05,restaurant,0
TXN100835,11,3.7,1.08,0,10.93,gas_station,0
TXN100836,9,0.74,0.03,1,56.44,travel,0
TXN100837,19,22.09,0.05,0,91.47,gas_station,0
TXN100838,20,0.74,3.19,1,94.6,restaurant,0
TXN100839,17,0.62,2.25,1,45.5,online_retail,0
TXN100840,4,1.89,0.78,1,312.28,restaurant,0
TXN100841,10,2.27,14.46,0,26.61,grocery,0
TXN100842,13,12.72,0.51,1,42.32,entertainment,0
TXN100843,16,0.83,17.85,0,22.49,online_retail,0
TXN100844,0,5.98,1.74,0,40.84,online_retail,0
TXN100845,13,0.92,2.68,1,48.95,restaurant,0
TXN100846,21,15.67,6.04,1,76.45,grocery,0
TXN100847,11,14.49,14.97,0,135.61,grocery,0
TXN100848,18,9.44,9.43,1,95.88,gas_station,0
TXN100849,15,11.37,2.77,1,134.13,grocery,0
TXN100850,12,0.35,2.5,1,73.84,online_retail,0
TXN100851,15,4.23,3.33,0,31.85,grocery,0
TXN100852,17,17.78,3.06,1,84.55,restaurant,0
TXN100853,11,3.39,0.65,1,110.78,grocery,0
TXN100854,17,1.84,10.8,1,44.51,electronics,0
TXN100855,16,0.93,1.61,1,71.95,gas_station,0
TXN100856,10,0.73,15.33,0,20.5,restaurant,0
TXN100857,16,6.38,2.77,1,80.5,restaurant,0
TXN100858,10,7.31,3.19,1,15.01,online_retail,0
TXN100859,13,8.08,4.31,1,30.3,grocery,0
TXN100860,13,12.55,1.93,1,81.49,grocery,0
TXN100861,8,8.82,10.48,1,48.05,gas_station,0
TXN100862,18,0.45,4.99,1,27.28,travel,0
TXN100863,17,3.79,5.45,1,52.26,grocery,0
TXN100864,12,2.25,4.49,1,35.92,gas_station,0
TXN100865,8,12.25,7.14,1,28.27,restaurant,0
TXN100866,10,11.35,3.33,1,70.38,electronics,0
TXN100867,15,1.07,4.57,1,34.21,restaurant,0
TXN100868,15,11.69,9.04,1,7.18,online_retail,0
TXN100869,14,0.15,2.9,1,27.72,gas_station,0
TXN100870,14,0.94,5.33,1,20.97,grocery,0
TXN100871,17,0.62,2.95,1,76.25,pharmacy,0
TXN100872,8,4.31,1.77,0,67.62,restaurant,0
TXN100873,8,26.07,17.79,0,149.0,entertainment,0
TXN100874,20,16.44,0.73,0,169.42,gas_station,0
TXN100875,14,6.8,5.48,0,86.36,online_retail,0
TXN100876,11,7.8,1.92,1,36.31,entertainment,0
TXN100877,16,14.94,1.8,1,23.95,gas_station,0
TXN100878,16,4.32,0.6,1,103.43,travel,0
TXN100879,18,2.63,3.47,0,36.4,online_retail,0
TXN100880,22,1.49,0.56,0,51.6,grocery,0
TXN100881,18,8.63,2.28,1,42.54,entertainment,0
TXN100882,12,7.31,9.6,1,1.59,gas_station,0
TXN100883,9,8.96,3.82,0,58.32,entertainment,0
TXN100884,19,4.21,1.67,1,94.16,restaurant,0
TXN100885,8,19.24,1.4,1,91.41,grocery,0
TXN100886,15,6.19,32.14,1,109.79,entertainment,0
TXN100887,11,0.86,5.52,0,31.15,entertainment,0
TXN100888,11,0.77,3.18,1,22.47,grocery,0
TXN100889,17,10.47,8.38,1,49.67,grocery,0
TXN100890,10,14.9,1.68,1,103.32,entertainment,0
TXN100891,11,13.79,5.34,0,43.27,grocery,0
TXN100892,13,15.89,7.51,1,25.16,grocery,0
TXN100893,13,4.1,2.31,1,156.14,restaurant,0
TXN100894,6,7.55,0.21,0,49.6,gas_station,0
TXN100895,14,0.24,3.81,1,59.37,grocery,0
TXN100896,19,3.42,10.35,1,159.45,restaurant,0
TXN100897,14,15.18,5.94,1,50.36,restaurant,0
TXN100898,14,13.26,0.9,1,69.13,restaurant,0
TXN100899,9,38.21,4.96,1,61.02,travel,0
TXN100900,21,8.09,8.44,1,48.18,grocery,0
TXN100901,18,38.48,2.17,1,132.63,online_retail,0
TXN100902,18,6.24,0.77,1,37.33,gas_station,0
TXN100903,20,8.46,7.45,1,184.33,gas_station,0
TXN100904,9,0.72,13.43,0,80.93,grocery,0
TXN100905,9,17.46,6.02,0,83.68,online_retail,0
TXN100906,12,0.58,2.94,1,68.63,travel,0
TXN100907,18,4.86,5.99,1,96.3,gas_station,0
TXN100908,17,0.13,2.63,1,118.75,online_retail,0
TXN100909,17,1.18,6.49,1,94.15,online_retail,0
TXN100910,17,0.41,0.98,1,103.22,restaurant,0
TXN100911,15,13.72,0.98,0,34.37,restaurant,0
TXN100912,3,3.24,16.75,0,24.53,entertainment,0
TXN100913,8,10.35,0.66,1,2.97,gas_station,0
TXN100914,12,3.82,7.39,1,26.14,restaurant,0
TXN100915,13,11.38,1.53,1,45.03,pharmacy,0
TXN100916,18,8.24,7.07,1,95.35,gas_station,0
TXN100917,15,4.43,0.4,1,123.84,restaurant,0
TXN100918,9,4.84,3.42,1,3.56,electronics,0
TXN100919,15,10.67,7.8,1,76.64,grocery,0
TXN100920,21,0.27,1.6,1,54.84,electronics,0
TXN100921,13,4.77,1.09,1,33.88,grocery,0
TXN100922,14,11.93,3.55,0,34.84,gas_station,0
TXN100923,11,16.94,8.72,1,60.96,grocery,0
TXN100924,8,0.78,9.2,1,226.24,entertainment,0
TXN100925,12,7.08,1.82,1,27.21,gas_station,0
TXN100926,13,2.84,0.46,1,14.27,grocery,0
TXN100927,19,26.53,10.8,1,65.49,gas_station,0
TXN100928,11,2.39,1.05,0,220.19,electronics,0
TXN100929,2,7.01,2.03,1,22.14,gas_station,0
TXN100930,16,0.07,4.28,0,31.56,online_retail,0
TXN100931,10,21.41,6.14,1,9.31,restaurant,0
TXN100932,15,2.22,4.78,1,74.93,grocery,0
TXN100933,8,8.38,2.96,1,59.94,gas_station,0
TXN100934,10,25.57,4.69,1,6.31,grocery,0
TXN100935,10,0.45,6.68,1,46.7,online_retail,0
TXN100936,7,18.98,4.3,1,49.63,gas_station,0
TXN100937,9,22.41,3.28,1,44.87,online_retail,0
TXN100938,11,1.59,1.51,1,89.55,grocery,0
TXN100939,12,7.91,6.16,0,13.15,restaurant,0
TXN100940,11,6.45,2.81,1,24.41,grocery,0
TXN100941,16,2.2,12.11,1,36.1,entertainment,0
TXN100942,0,11.24,5.71,0,40.84,pharmacy,0
TXN100943,16,16.62,5.78,0,46.0,grocery,0
TXN100944,11,3.78,3.81,1,30.7,online_retail,0
TXN100945,23,7.46,8.63,1,36.18,restaurant,0
TXN100946,16,3.66,0.47,0,128.85,gas_station,0
TXN100947,11,9.13,1.04,0,65.58,online_retail,0
TXN100948,12,5.02,9.43,1,43.8,gas_station,0
TXN100949,10,18.57,5.46,1,120.23,grocery,0
TXN100950,19,11.36,0.05,1,85.61,online_retail,0
TXN100951,20,17.13,0.45,0,19.29,grocery,0
TXN100952,16,10.89,2.06,1,24.8,entertainment,0
TXN100953,16,13.0,10.57,0,93.8,restaurant,0
TXN100954,9,28.82,2.19,1,32.35,gas_station,0
TXN100955,12,2.64,3.34,1,63.29,entertainment,0
TXN100956,10,4.34,4.56,1,100.27,grocery,0
TXN100957,7,6.41,0.26,1,42.2,travel,0
TXN100958,12,5.76,1.13,1,30.52,restaurant,0
TXN100959,8,0.7,1.6,1,81.02,restaurant,0
TXN100960,13,3.56,1.67,1,96.67,grocery,0
TXN100961,11,2.42,2.35,1,15.39,entertainment,0
TXN100962,8,13.03,8.28,1,53.34,gas_station,0
TXN100963,12,6.76,0.54,0,67.17,electronics,0
TXN100964,12,26.82,6.33,1,149.34,grocery,0
TXN100965,23,6.3,1.03,1,29.22,gas_station,0
TXN100966,12,14.28,4.46,1,52.79,gas_station,0
TXN100967,9,0.56,7.71,1,114.01,grocery,0
TXN100968,6,13.6,0.48,1,11.76,online_retail,0
TXN100969,11,4.82,4.69,1,63.96,electronics,0
TXN100970,23,24.68,0.73,0,19.26,online_retail,0
TXN100971,16,7.03,2.9,1,55.89,gas_station,0
TXN100972,10,16.13,6.06,1,79.67,grocery,0
